CustomerID,call_slope,call_mean,call_sd,call_first3,call_last3,call_halfratio,call_last_minus_first,call_last1,call_max,data_slope,data_mean,data_sd,data_first3,data_last3,data_halfratio,data_last_minus_first,data_last1,data_max,sms_slope,sms_mean,sms_sd,sms_first3,sms_last3,sms_halfratio,sms_last_minus_first,sms_last1,sms_max,comp_slope,comp_mean,comp_sd,comp_first3,comp_last3,comp_halfratio,comp_last_minus_first,comp_last1,comp_max
CUST_1006,-3.5961888111887936,640.8441666666668,58.72435915051681,658.4433333333333,648.0133333333333,0.9841596087742303,-40.07999999999993,633.84,774.93,-0.04916083916083861,10.005,2.7050554522966808,9.033333333333333,9.256666666666666,1.0247232472324723,-1.4399999999999995,8.68,14.38,-1.4825174825174823,25.5,16.05978414134719,37.0,18.666666666666668,0.5045045045045046,-7.0,32.0,48.0,0.1433566433566433,0.4166666666666667,0.6400954789890507,0.0,1.3333333333333333,,1.0,1.0,2.0
CUST_1007,-1.3661888111888052,545.2875,34.55640078793895,531.67,533.2633333333333,1.002996846414756,21.670000000000016,513.75,627.83,0.014720279720279629,9.749166666666666,2.330012368827447,9.766666666666667,10.23,1.0474402730375427,-3.3600000000000003,7.3,15.22,-0.17832167832167703,27.583333333333332,15.305000998221319,23.0,21.333333333333332,0.9275362318840579,-1.0,19.0,46.0,0.08041958041958043,0.5833333333333334,0.7592027982620247,0.0,1.0,,1.0,1.0,2.0
CUST_1008,-2.9771328671328603,628.0816666666666,71.4755445162112,626.8000000000001,611.1933333333333,0.9751010423314186,-114.83000000000004,613.38,779.11,-0.1836363636363634,9.901666666666667,2.712968341544409,10.293333333333335,7.53,0.731541450777202,-0.5300000000000011,9.87,14.83,-1.6888111888111892,20.583333333333332,15.918848018064066,31.0,16.666666666666668,0.5376344086021506,-27.0,6.0,46.0,-0.010489510489510493,0.5833333333333334,0.7592027982620247,0.6666666666666666,1.0,1.5,-1.0,0.0,2.0
CUST_1009,0.3127622377622394,464.4258333333333,43.61658733752816,462.08666666666664,470.2833333333333,1.017738375196572,-25.420000000000016,471.37,534.06,0.10636363636363647,9.365,3.5630359246013787,10.426666666666668,10.753333333333332,1.031329923273657,3.83,13.24,13.31,-1.8776223776223768,27.25,16.763676008958576,37.333333333333336,18.0,0.4821428571428571,-7.0,41.0,48.0,-0.15034965034965028,0.5833333333333334,0.6400954789890506,1.3333333333333333,0.0,0.0,-1.0,0.0,2.0
CUST_101,2.358566433566461,718.8691666666667,39.97185352601946,706.77,721.5066666666667,1.0208507246581868,73.71999999999991,758.31,786.43,0.034265734265734614,11.065,3.7212979366523893,9.06,9.85,1.0871964679911699,-2.8499999999999996,11.56,18.99,2.1573426573426566,24.083333333333332,14.857424257103098,8.666666666666666,32.0,3.6923076923076925,21.0,40.0,44.0,0.07342657342657344,1.0833333333333333,0.6400954789890507,1.0,1.3333333333333333,1.3333333333333333,0.0,1.0,2.0
CUST_1010,-0.1853846153846075,625.9833333333333,49.760944580620205,629.85,631.7266666666666,1.002979545394406,6.889999999999986,637.64,737.87,0.07625874125874148,11.9525,2.647596787654797,10.436666666666666,10.406666666666666,0.9971255190035133,6.050000000000001,15.72,15.87,1.8531468531468531,21.5,13.231905884389192,13.333333333333334,31.0,2.3249999999999997,34.0,40.0,46.0,-0.010489510489510462,0.4166666666666667,0.6400954789890506,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,2.0
CUST_1011,5.939230769230751,509.65000000000003,56.49148121619754,506.9466666666667,566.8233333333334,1.1181123589595223,1.1399999999999864,474.11,636.02,-0.3100349650349651,9.225833333333332,2.728529696660008,8.913333333333334,6.833333333333333,0.7666417352281226,-8.71,4.59,13.3,-1.5384615384615383,25.0,14.416425816870607,32.333333333333336,14.333333333333334,0.44329896907216493,-26.0,9.0,49.0,-0.006993006993007015,0.3333333333333333,0.4714045207910317,0.3333333333333333,0.3333333333333333,1.0,0.0,1.0,1.0
CUST_1012,-8.244020979020975,479.1608333333333,71.86529278893178,502.0333333333333,463.3533333333333,0.9229533231525131,-92.98000000000002,466.26,627.77,0.19216783216783195,10.106666666666666,2.078999492277208,9.413333333333334,11.623333333333333,1.2347733711048157,6.359999999999999,15.1,15.1,-0.21328671328671192,25.416666666666668,13.066868620888311,26.666666666666668,29.0,1.0875,12.0,19.0,47.0,-0.02447552447552451,0.4166666666666667,0.6400954789890506,0.6666666666666666,0.6666666666666666,1.0,-1.0,0.0,2.0
CUST_1013,2.0835664335664488,461.8966666666667,55.156428506163785,459.65000000000003,481.9566666666667,1.0485296783784763,22.30000000000001,428.17,570.21,-0.0330769230769231,11.13,3.7916926739034817,10.066666666666666,11.469999999999999,1.1394039735099337,-6.67,8.52,16.67,0.4265734265734264,19.833333333333332,11.915209701143418,21.0,23.333333333333332,1.1111111111111112,10.0,35.0,37.0,-0.02447552447552439,0.75,0.7216878364870323,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,2.0
CUST_1014,6.582832167832188,679.6341666666666,41.32979644645685,651.9333333333334,696.8633333333333,1.0689180897842314,99.44000000000005,739.7,739.7,0.18223776223776242,9.266666666666666,2.3207194765608548,8.516666666666666,10.056666666666667,1.1808219178082193,1.5099999999999998,10.34,13.36,1.111888111888111,28.5,15.971328477410179,32.666666666666664,36.333333333333336,1.112244897959184,1.0,47.0,47.0,-0.006993006993006969,0.5,0.7637626158259734,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,2.0
CUST_1015,0.7706293706293923,650.4266666666666,38.4390102052011,648.1633333333334,644.6133333333333,0.9945229854614833,66.30999999999995,685.25,718.92,-0.008146853146853147,10.4425,2.8383302750032455,9.93,11.15,1.122860020140987,-0.7400000000000002,11.53,16.43,0.853146853146854,16.833333333333332,13.075634677606368,17.0,25.666666666666668,1.5098039215686274,6.0,8.0,38.0,-0.05594405594405598,0.8333333333333334,0.6871842709362768,1.0,0.6666666666666666,0.6666666666666666,-1.0,1.0,2.0
CUST_1016,-7.400244755244719,536.9041666666666,46.38312883982949,551.0233333333333,518.9133333333333,0.9417266056488836,-53.700000000000045,523.29,611.42,0.16681818181818214,9.339166666666666,2.6136993525567465,8.22,10.92,1.3284671532846715,3.9800000000000004,10.58,13.64,-0.09440559440559464,17.083333333333332,12.605939957901679,21.0,22.333333333333332,1.0634920634920635,-3.0,34.0,37.0,-0.03146853146853148,0.4166666666666667,0.4930066485916347,0.6666666666666666,0.3333333333333333,0.5,0.0,1.0,1.0
CUST_1017,-3.2818531468531313,447.75250000000005,39.53280560180367,465.2866666666667,459.0933333333333,0.9866892095195792,-46.51999999999998,402.55,503.81,-0.25090909090909025,10.330000000000002,2.388765371483771,11.426666666666668,7.963333333333334,0.6969078179696616,-1.2100000000000009,10.12,15.25,-0.24125874125873967,27.25,13.790848414800301,28.0,31.333333333333332,1.119047619047619,12.0,32.0,48.0,-0.041958041958041904,0.3333333333333333,0.4714045207910317,0.3333333333333333,0.0,0.0,0.0,0.0,1.0
CUST_1018,8.613006993006998,476.2583333333334,40.13137671725481,445.09666666666664,516.2399999999999,1.1598379378262398,140.51999999999992,576.68,576.68,-0.30430069930069925,9.845833333333335,3.7154372966792963,10.263333333333334,5.863333333333333,0.5712893796687236,-3.1100000000000003,3.25,17.64,-0.3006993006993001,24.5,14.517231140957975,29.0,22.333333333333332,0.7701149425287356,-3.0,12.0,49.0,0.0034965034965035472,0.4166666666666667,0.6400954789890506,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,2.0
CUST_1019,-34.38989510489508,500.7941666666666,151.25683909928026,621.36,246.32666666666668,0.3964314836273122,-389.47,237.13,659.98,-0.21010489510489494,8.889166666666668,2.883344291886689,8.446666666666667,6.186666666666667,0.7324388318863457,0.019999999999999574,8.4,15.25,-0.02797202797202701,26.833333333333332,16.446039712411686,24.0,20.333333333333332,0.8472222222222222,12.0,29.0,47.0,0.18531468531468526,0.5833333333333334,1.1873172373979173,0.0,1.6666666666666667,,4.0,4.0,4.0
CUST_102,-3.051083916083912,594.6291666666667,33.043090164796766,615.4499999999999,589.7866666666667,0.9583015137974926,11.180000000000064,570.1,647.31,-0.14947552447552392,10.8675,3.0115337316169426,10.906666666666666,9.173333333333334,0.841075794621027,-3.339999999999999,7.03,16.71,0.8636363636363639,25.583333333333332,12.352181543714815,23.333333333333332,30.0,1.2857142857142858,24.0,35.0,45.0,0.0034965034965034796,0.5833333333333334,0.4930066485916347,0.6666666666666666,0.6666666666666666,1.0,-1.0,0.0,1.0
CUST_1020,-1.8880069930069732,465.3741666666667,35.42229111222041,481.15333333333336,463.83,0.9639962312776245,-47.44,430.55,515.41,0.34765734265734294,8.2425,2.983032922491246,7.366666666666667,11.97,1.6248868778280543,0.8600000000000003,7.74,15.47,-0.7307692307692314,29.75,12.917204289886673,35.0,28.666666666666668,0.8190476190476191,-30.0,3.0,49.0,-0.08041958041958037,0.4166666666666667,0.6400954789890506,1.0,0.0,0.0,0.0,0.0,2.0
CUST_1021,-0.07328671328667857,556.3583333333333,38.46131256066138,542.8366666666667,540.8133333333334,0.9962726664251371,-28.470000000000027,531.61,627.39,-0.026258741258741284,10.139166666666666,1.9064035001949495,9.19,9.089999999999998,0.9891186071817191,-1.17,8.44,14.64,1.8076923076923077,27.416666666666668,15.991968470315204,25.333333333333332,43.666666666666664,1.7236842105263157,31.0,48.0,48.0,0.04545454545454549,0.5833333333333334,0.4930066485916347,0.3333333333333333,0.6666666666666666,2.0,1.0,1.0,1.0
CUST_1022,-0.6673076923076908,478.67249999999996,60.25566932178803,465.9633333333333,470.03,1.0087274392119552,15.220000000000027,415.54,578.69,0.4140559440559441,9.365,2.048143468282109,8.323333333333332,11.246666666666668,1.351221465758911,4.4,13.31,13.31,1.1363636363636367,23.583333333333332,10.92747556493366,14.0,27.666666666666668,1.9761904761904763,10.0,26.0,47.0,0.06643356643356643,0.4166666666666667,0.6400954789890506,0.0,1.0,,0.0,0.0,2.0
CUST_1023,-5.972692307692305,396.2625,47.76036224824235,430.3433333333333,363.8233333333333,0.84542574533512,-61.02999999999997,332.23,489.94,0.058041958041958136,9.105,2.5596142287461987,10.343333333333334,8.786666666666667,0.8495004834031582,2.37,7.97,12.93,-0.024475524475524778,24.416666666666668,14.050257016233624,29.0,32.666666666666664,1.1264367816091954,-23.0,10.0,49.0,0.09090909090909087,0.3333333333333333,0.6236095644623235,0.0,0.6666666666666666,,2.0,2.0,2.0
CUST_1024,-3.7101048951048727,546.3341666666666,37.67653678757585,553.7866666666667,517.6766666666666,0.9347943853228677,7.149999999999977,569.54,594.59,0.6025174825174824,9.161666666666667,3.422274665904081,6.253333333333334,13.086666666666668,2.0927505330490406,4.34,13.39,17.19,0.5419580419580414,23.583333333333332,14.857424257103098,31.333333333333332,26.666666666666668,0.8510638297872342,14.0,40.0,40.0,-0.04545454545454541,0.75,0.7216878364870323,0.6666666666666666,0.3333333333333333,0.5,0.0,1.0,2.0
CUST_1025,-24.422097902097892,373.09833333333336,112.23380728293156,442.66333333333336,185.21333333333337,0.41840676511118313,-273.05,164.05,478.91,-0.5648601398601397,8.279166666666667,3.571625349737692,10.563333333333334,4.1066666666666665,0.38876617229409904,-10.2,4.82,15.02,1.3741258741258737,28.416666666666668,13.117789024408378,21.0,28.666666666666668,1.3650793650793651,-15.0,23.0,49.0,0.027972027972027975,0.3333333333333333,0.4714045207910317,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0
CUST_1026,-4.76793706293703,788.8558333333334,38.95659453338921,797.2999999999998,748.0566666666667,0.9382373845060414,-90.66999999999996,689.01,854.07,-0.05381118881118884,10.730833333333335,3.372683052440923,10.06,9.61,0.9552683896620278,-6.25,5.9,15.89,-1.7552447552447552,22.166666666666668,14.587856441422625,25.0,11.0,0.44,-28.0,3.0,46.0,-0.006993006993007009,0.5,0.6454972243679028,0.3333333333333333,0.6666666666666666,2.0,-1.0,0.0,2.0
CUST_1027,-3.1491258741258434,646.8074999999999,50.167965563195786,672.2199999999999,643.0833333333334,0.9566560550613392,-124.4799999999999,605.82,730.3,-0.35835664335664297,9.985833333333334,2.9065255843054647,11.853333333333333,9.813333333333334,0.8278965129358831,-4.18,7.84,16.11,-0.5594405594405591,26.833333333333332,11.23857444498881,32.333333333333336,28.0,0.8659793814432989,-8.0,38.0,46.0,-0.03846153846153846,0.9166666666666666,0.49300664859163473,1.0,0.6666666666666666,0.6666666666666666,0.0,1.0,2.0
CUST_1028,2.0560139860139954,532.0333333333333,38.4674512484978,508.39333333333326,540.2966666666667,1.0627532487968636,34.690000000000055,512.19,588.29,0.09013986013986044,9.655,2.7883791588184943,11.216666666666667,10.936666666666667,0.9750371471025261,2.16,13.23,13.94,0.6888111888111894,18.583333333333332,10.435982091888727,13.666666666666666,25.333333333333332,1.853658536585366,17.0,19.0,37.0,0.05944055944055947,0.4166666666666667,0.8620067027323834,0.0,0.6666666666666666,,1.0,1.0,3.0
CUST_1029,-0.30674825174822856,653.9091666666668,31.386465357521367,659.13,655.7600000000001,0.9948871997936676,-27.57000000000005,669.37,720.41,-0.16419580419580398,9.536666666666667,2.592773075728422,8.92,7.463333333333334,0.836696562032885,-3.380000000000001,6.43,13.95,-0.4055944055944053,29.5,14.852048119142806,31.0,33.666666666666664,1.086021505376344,8.0,49.0,49.0,0.010489510489510492,0.08333333333333333,0.2763853991962833,0.0,0.0,,0.0,0.0,1.0
CUST_103,-2.6391258741258876,480.79750000000007,65.68091429086029,535.87,504.31,0.9411051187788083,-115.06,435.45,578.58,-0.08188811188811145,9.436666666666666,2.444832418705944,9.066666666666668,9.516666666666666,1.0496323529411762,-3.740000000000001,4.72,14.83,-1.052447552447552,23.25,13.5531361684298,37.333333333333336,25.666666666666668,0.6875,7.0,44.0,44.0,0.024475524475524483,0.4166666666666667,0.4930066485916347,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,1.0
CUST_1030,0.9530419580419716,516.4174999999999,40.07957815916563,515.91,537.3366666666667,1.0415317917207783,67.62,574.49,574.49,-0.04755244755244752,10.323333333333334,1.820180088770217,9.603333333333333,10.113333333333335,1.0531065602221452,-0.4399999999999995,10.74,13.3,0.762237762237763,29.166666666666668,13.740653388960641,34.666666666666664,38.0,1.0961538461538463,11.0,38.0,48.0,-0.11888111888111882,0.5,0.5,1.0,0.0,0.0,-1.0,0.0,1.0
CUST_1031,6.334545454545467,595.8166666666666,63.71003993790058,535.4166666666666,601.0866666666667,1.122652140077821,55.67000000000007,647.59,673.16,0.13188811188811211,10.633333333333335,3.3259668602611714,11.366666666666665,12.403333333333334,1.0912023460410558,4.73,13.84,16.07,-0.5559440559440564,21.25,14.330183762487719,22.0,22.333333333333332,1.0151515151515151,-16.0,27.0,47.0,-0.02447552447552445,0.08333333333333333,0.2763853991962833,0.3333333333333333,0.0,0.0,0.0,0.0,1.0
CUST_1032,-0.13846153846154147,462.52000000000004,50.94451982303886,444.9666666666667,450.9533333333334,1.0134541913251929,31.95999999999998,454.18,544.05,-0.3023426573426572,11.234166666666667,2.9416108351642225,12.703333333333333,9.836666666666666,0.7743374442403568,-7.78,5.81,16.34,1.0069930069930078,25.5,14.0089257261219,23.333333333333332,28.666666666666668,1.2285714285714286,3.0,7.0,45.0,-0.006993006993007022,0.5,0.5,0.6666666666666666,0.6666666666666666,1.0,-1.0,0.0,1.0
CUST_1033,-1.3158391608391442,485.7191666666666,60.52478231522651,483.61000000000007,513.1999999999999,1.0611856661359358,67.14000000000004,547.45,625.02,-0.42618881118881097,9.650833333333333,2.442708395522388,11.270000000000001,8.85,0.7852706299911267,-8.450000000000001,5.51,13.96,0.010489510489510735,17.916666666666668,13.400611511751578,19.333333333333332,18.666666666666668,0.9655172413793105,-20.0,2.0,47.0,-0.055944055944056,0.3333333333333333,0.6236095644623235,0.6666666666666666,0.0,0.0,-2.0,0.0,2.0
CUST_1034,-1.4134615384615357,336.8625,43.266745144702845,336.66333333333336,326.38000000000005,0.969455143120229,-19.71999999999997,332.55,422.17,0.3534965034965036,8.889999999999999,3.56375270372866,8.603333333333333,10.553333333333335,1.2266563347539714,-0.13999999999999968,7.21,14.74,2.2832167832167842,26.583333333333332,15.797986861903922,12.333333333333334,38.0,3.081081081081081,41.0,49.0,49.0,0.10489510489510487,0.3333333333333333,0.6236095644623235,0.0,0.6666666666666666,,1.0,1.0,2.0
CUST_1035,-1.6890909090908923,341.57,44.314637724646545,324.5,295.2033333333333,0.9097175141242937,-41.639999999999986,266.73,405.68,-0.36972027972027943,11.358333333333334,2.628982164683173,12.689999999999998,8.99,0.7084318360914107,0.02999999999999936,10.34,16.06,-0.15734265734265593,22.25,11.634180962434213,24.0,18.0,0.75,9.0,18.0,47.0,-0.04895104895104888,0.3333333333333333,0.4714045207910317,0.6666666666666666,0.0,0.0,0.0,0.0,1.0
CUST_1036,-1.6676223776223809,488.1950000000001,54.907328366378685,486.59,465.19000000000005,0.9560204689779899,30.350000000000023,564.96,564.96,0.17559440559440556,9.504999999999999,2.938237850594582,8.153333333333334,8.200000000000001,1.0057236304170074,0.41999999999999993,8.24,16.23,-1.2237762237762222,24.333333333333332,9.715394427859781,30.0,13.333333333333334,0.4444444444444445,-11.0,15.0,42.0,0.003496503496503513,0.4166666666666667,0.4930066485916347,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0
CUST_1037,-23.62982517482515,315.92583333333334,97.88709503456295,388.07,152.27666666666667,0.3923948428548114,-230.37,149.68,423.56,-0.43999999999999984,9.26,3.612967386143049,8.873333333333333,5.083333333333333,0.572877535687453,-1.9600000000000009,6.42,16.37,1.1538461538461542,19.666666666666668,13.652431610848263,7.666666666666667,17.666666666666668,2.3043478260869565,0.0,12.0,46.0,-0.05594405594405589,0.3333333333333333,0.6236095644623235,0.6666666666666666,0.0,0.0,0.0,0.0,2.0
CUST_1038,-25.690139860139837,354.78,124.1755262387346,395.00333333333333,152.29333333333332,0.3855494890338478,-261.90000000000003,167.76,514.45,-0.7050349650349644,8.098333333333333,3.8708371905255263,10.06,4.84,0.48111332007952284,-8.489999999999998,4.45,16.08,0.65034965034965,17.0,12.793227374930325,14.333333333333334,17.0,1.1860465116279069,17.0,38.0,41.0,-0.0629370629370629,0.3333333333333333,0.4714045207910317,0.6666666666666666,0.0,0.0,0.0,0.0,1.0
CUST_1039,-1.7156993006992918,658.7724999999999,49.318410038747196,638.6633333333333,641.4433333333333,1.0043528410899847,-110.20000000000005,564.66,739.81,-0.33552447552447523,9.875,2.8499692980802447,11.67,8.656666666666668,0.7417880605541275,-3.179999999999999,5.94,15.15,-0.9440559440559445,25.666666666666668,15.342388630486743,38.0,22.666666666666668,0.5964912280701755,-11.0,36.0,48.0,0.03846153846153846,0.25,0.5951190357119042,0.0,0.0,,0.0,0.0,2.0
CUST_104,7.716853146853161,503.26666666666665,53.859759303418926,447.61000000000007,534.41,1.193918813252608,13.259999999999991,512.49,597.91,-0.1141958041958045,10.6,3.4026803160645778,12.51,10.613333333333332,0.8483879563016252,-2.959999999999999,14.72,17.68,0.18531468531468492,21.916666666666668,12.867648926237026,20.0,28.0,1.4,-11.0,28.0,46.0,0.017482517482517508,0.5833333333333334,0.8620067027323834,0.0,0.3333333333333333,,0.0,0.0,2.0
CUST_1040,4.847097902097906,333.89750000000004,33.48902584554131,308.0333333333333,355.1666666666667,1.153013743101396,76.81,397.83,397.83,-0.22122377622377612,9.969166666666668,2.8153580539999212,10.766666666666666,8.063333333333334,0.7489164086687308,1.6600000000000001,7.05,13.8,1.0734265734265749,24.416666666666668,14.401726362565784,14.0,24.0,1.7142857142857142,44.0,48.0,49.0,-0.0069930069930070156,0.5,0.6454972243679028,0.3333333333333333,0.0,0.0,-1.0,0.0,2.0
CUST_1041,-6.230139860139849,442.2366666666667,40.74307044012379,480.6700000000001,416.3,0.8660827594815569,-124.94,342.72,526.87,-0.08419580419580427,10.061666666666667,3.745737206775486,12.996666666666668,9.133333333333333,0.7027442934085661,0.7300000000000004,14.09,16.79,1.0279720279720288,30.0,12.747548783981962,31.333333333333332,33.333333333333336,1.0638297872340428,2.0,20.0,45.0,-0.03496503496503498,0.5,0.5,0.6666666666666666,0.3333333333333333,0.5,-1.0,0.0,1.0
CUST_1042,-4.439090909090878,579.9716666666668,33.35274072529706,594.1500000000001,552.5566666666667,0.9299952312827849,-14.350000000000023,543.23,644.21,-0.04258741258741244,9.645000000000001,1.7029655506400199,8.876666666666667,9.196666666666667,1.0360495681562147,0.17999999999999972,9.23,13.17,-1.3146853146853126,20.5,15.370426148939398,28.666666666666668,12.666666666666666,0.441860465116279,16.0,19.0,45.0,1.2932745508078477e-17,0.5,0.5,0.6666666666666666,0.3333333333333333,0.5,1.0,1.0,1.0
CUST_1043,2.2223076923077083,571.9250000000001,42.524325685423854,563.7966666666666,579.5233333333333,1.0278942171823175,-58.049999999999955,568.51,648.96,-0.21538461538461523,9.690000000000001,3.865289984809247,7.4366666666666665,8.516666666666667,1.145226355894218,-5.89,4.95,16.86,-0.2657342657342646,24.833333333333332,13.139211882334834,25.0,17.666666666666668,0.7066666666666667,-8.0,4.0,44.0,-0.020979020979020945,0.3333333333333333,0.4714045207910317,0.3333333333333333,0.0,0.0,0.0,0.0,1.0
CUST_1044,0.1311188811189018,604.4983333333333,43.03665120826925,611.2466666666666,616.3066666666667,1.0082781637527678,-40.98000000000002,590.54,672.41,-0.2848251748251745,11.338333333333333,3.0228458813214782,14.913333333333334,11.233333333333334,0.7532409476978096,-5.35,8.41,19.17,-0.3146853146853146,26.0,15.668439615992398,30.333333333333332,26.333333333333332,0.8681318681318682,-1.0,40.0,49.0,0.05244755244755244,0.4166666666666667,0.6400954789890506,0.0,0.6666666666666666,,0.0,0.0,2.0
CUST_1045,-4.005979020979009,520.5341666666667,31.52714900376429,536.4866666666667,499.18,0.9304611484597318,-19.81000000000006,526.02,554.27,0.02157342657342633,8.749166666666667,3.3515331276231715,9.986666666666666,8.11,0.812082777036048,0.8100000000000005,13.07,13.07,0.26573426573426623,19.166666666666668,12.973263103612583,24.0,26.0,1.0833333333333333,9.0,24.0,46.0,0.031468531468531465,0.08333333333333333,0.2763853991962833,0.0,0.3333333333333333,,0.0,0.0,1.0
